,date,temperature_2m,wind_speed_10m,wind_direction_10m,latitude,longitude
309,2024-06-03 21:00:00+07:00,,,,-6.219151,106.801624
310,2024-06-04 20:00:00+07:00,,,,-6.219151,106.801624
311,2024-06-04 21:00:00+07:00,,,,-6.219151,106.801624
312,2024-06-05 20:00:00+07:00,,,,-6.219151,106.801624
313,2024-06-05 21:00:00+07:00,,,,-6.219151,106.801624
314,2024-06-06 20:00:00+07:00,,,,-6.219151,106.801624
315,2024-06-06 21:00:00+07:00,,,,-6.219151,106.801624
316,2024-06-07 20:00:00+07:00,,,,-6.219151,106.801624
317,2024-06-07 21:00:00+07:00,,,,-6.219151,106.801624
318,2024-06-08 20:00:00+07:00,,,,-6.219151,106.801624
319,2024-06-08 21:00:00+07:00,,,,-6.219151,106.801624
320,2024-06-09 20:00:00+07:00,,,,-6.219151,106.801624
321,2024-06-09 21:00:00+07:00,,,,-6.219151,106.801624
322,2024-06-10 20:00:00+07:00,,,,-6.219151,106.801624
323,2024-06-10 21:00:00+07:00,,,,-6.219151,106.801624
324,2024-06-11 20:00:00+07:00,,,,-6.219151,106.801624
325,2024-06-11 21:00:00+07:00,,,,-6.219151,106.801624
326,2024-06-12 20:00:00+07:00,,,,-6.219151,106.801624
327,2024-06-12 21:00:00+07:00,,,,-6.219151,106.801624
328,2024-06-13 20:00:00+07:00,,,,-6.219151,106.801624
329,2024-06-13 21:00:00+07:00,,,,-6.219151,106.801624
330,2024-06-14 20:00:00+07:00,,,,-6.219151,106.801624
331,2024-06-14 21:00:00+07:00,,,,-6.219151,106.801624
332,2024-06-15 20:00:00+07:00,,,,-6.219151,106.801624
333,2024-06-15 21:00:00+07:00,,,,-6.219151,106.801624
334,2024-06-16 20:00:00+07:00,,,,-6.219151,106.801624
335,2024-06-16 21:00:00+07:00,,,,-6.219151,106.801624
336,2024-06-17 20:00:00+07:00,,,,-6.219151,106.801624
337,2024-06-17 21:00:00+07:00,,,,-6.219151,106.801624
338,2024-06-18 20:00:00+07:00,,,,-6.219151,106.801624
339,2024-06-18 21:00:00+07:00,,,,-6.219151,106.801624
340,2024-06-19 20:00:00+07:00,,,,-6.219151,106.801624
341,2024-06-19 21:00:00+07:00,,,,-6.219151,106.801624
342,2024-06-20 20:00:00+07:00,,,,-6.219151,106.801624
343,2024-06-20 21:00:00+07:00,,,,-6.219151,106.801624
344,2024-06-21 20:00:00+07:00,,,,-6.219151,106.801624
345,2024-06-21 21:00:00+07:00,,,,-6.219151,106.801624
346,2024-06-22 20:00:00+07:00,,,,-6.219151,106.801624
347,2024-06-22 21:00:00+07:00,,,,-6.219151,106.801624
348,2024-06-23 20:00:00+07:00,,,,-6.219151,106.801624
349,2024-06-23 21:00:00+07:00,,,,-6.219151,106.801624
350,2024-06-24 20:00:00+07:00,,,,-6.219151,106.801624
351,2024-06-24 21:00:00+07:00,,,,-6.219151,106.801624
352,2024-06-25 20:00:00+07:00,,,,-6.219151,106.801624
353,2024-06-25 21:00:00+07:00,,,,-6.219151,106.801624
354,2024-06-26 20:00:00+07:00,,,,-6.219151,106.801624
355,2024-06-26 21:00:00+07:00,,,,-6.219151,106.801624
356,2024-06-27 20:00:00+07:00,,,,-6.219151,106.801624
357,2024-06-27 21:00:00+07:00,,,,-6.219151,106.801624
358,2024-06-28 20:00:00+07:00,,,,-6.219151,106.801624
359,2024-06-28 21:00:00+07:00,,,,-6.219151,106.801624
360,2024-06-29 20:00:00+07:00,,,,-6.219151,106.801624
361,2024-06-29 21:00:00+07:00,,,,-6.219151,106.801624
362,2024-06-30 20:00:00+07:00,,,,-6.219151,106.801624
363,2024-06-30 21:00:00+07:00,,,,-6.219151,106.801624
364,2024-07-01 20:00:00+07:00,,,,-6.219151,106.801624
365,2024-07-01 21:00:00+07:00,,,,-6.219151,106.801624
366,2024-07-02 20:00:00+07:00,,,,-6.219151,106.801624
367,2024-07-02 21:00:00+07:00,,,,-6.219151,106.801624
368,2024-07-03 20:00:00+07:00,,,,-6.219151,106.801624
369,2024-07-03 21:00:00+07:00,,,,-6.219151,106.801624
370,2024-07-04 20:00:00+07:00,,,,-6.219151,106.801624
371,2024-07-04 21:00:00+07:00,,,,-6.219151,106.801624
372,2024-07-05 20:00:00+07:00,,,,-6.219151,106.801624
373,2024-07-05 21:00:00+07:00,,,,-6.219151,106.801624
374,2024-07-06 20:00:00+07:00,,,,-6.219151,106.801624
375,2024-07-06 21:00:00+07:00,,,,-6.219151,106.801624
376,2024-07-07 20:00:00+07:00,,,,-6.219151,106.801624
377,2024-07-07 21:00:00+07:00,,,,-6.219151,106.801624
378,2024-07-08 20:00:00+07:00,,,,-6.219151,106.801624
379,2024-07-08 21:00:00+07:00,,,,-6.219151,106.801624
380,2024-07-09 20:00:00+07:00,,,,-6.219151,106.801624
